Cas_Sekundy,Cas_Hodiny,PriemernyCasVSysteme,PriemerneCakanieOsetrenie,RadSanitka,RadSamostatne
1717297.0741457336,477.02696504048157,2000.9755666617086,623.1138954488097,0,0
1719060.0294011703,477.51667483365844,2000.7864510327265,623.0563951803312,0,0
1720848.586614055,478.01349628168197,2000.5256316087364,622.8544186616829,0,0
1722698.9818123174,478.52749494786593,2000.386025230754,622.7699760672717,2,0
1724566.5029024698,479.04625080624163,2000.6173243278263,623.3308625906121,0,0
1726286.0418396483,479.5239005110134,2000.9249283246347,623.2805251700016,0,0
1728014.1136001863,480.0039204444962,2000.7803085595144,623.1712033486921,0,0
1729844.951885947,480.5124866349853,2000.434208157712,623.0306925379272,0,0
1731862.4675574116,481.07290765483657,2000.531356976714,623.0686603530547,0,0
1733813.37073513,481.6148252042028,2000.5788832824874,622.9996836944811,0,0
1735212.4107624795,482.00344743402206,2000.5157078314458,622.961966134765,0,0
1737030.182127847,482.508383924402,2000.38377900795,622.8640394003311,0,0
1738898.5354606323,483.02737096128675,2000.450442928568,623.3398797513179,0,0
1740743.4039836843,483.5398344399123,2001.0409144266882,624.2245237127635,0,0
1742416.728952673,484.00464693129805,2002.7031782956417,626.5931572236402,4,1
1744393.9901737822,484.553886159384,2004.4106962439084,627.2646911180899,0,0
1746182.3039720017,485.05063999222267,2004.6528838292775,627.4101668637011,0,0
1747907.724639507,485.5299235109742,2004.7214882539784,627.2966636140845,0,0
1749887.0615006075,486.07973930572433,2004.6461377359758,627.2253570148661,0,0
1751473.5903926366,486.52044177573237,2004.5552233627466,627.1691894305972,0,0
1753235.494347807,487.0098595410575,2004.5218853389765,627.2056280793378,0,0
1755078.0450062342,487.5216791683984,2004.5578954487103,627.2525482110325,0,0
1757238.9123635076,488.1219201009743,2004.4081715658015,627.1185445475948,0,0
1758651.1006809492,488.514194633597,2004.3438312199742,627.0491533634663,0,0
1760473.5003457074,489.0204167626965,2004.0804653943903,627.0996651272316,0,0
1762286.288418974,489.52396900527054,2004.0218650335476,626.928627539621,0,0
1764129.3626860168,490.03593407944913,2003.7621346311053,626.9466063400697,1,0
1765808.536462723,490.5023712396453,2003.8136041637238,626.9213823515975,0,0
1767761.5259254354,491.0448683126209,2003.7440036598293,626.9944817635122,0,0
1769486.7584868532,491.52409957968143,2003.6864057210248,626.8325090949163,0,0
1771282.8822087534,492.02302283576483,2003.5951942423003,626.681671902933,0,1
1773021.83114284,492.50606420634443,2003.3271535195297,626.5774443703009,0,0
1774820.0153394553,493.00555981651536,2003.2763949124592,626.5479765211829,0,0
1776690.9180816337,493.52525502267605,2003.0627758842134,626.4954792271728,0,0
1778448.6127303801,494.0135035362167,2003.0177296830939,626.5451201079773,1,0
1780207.306541836,494.5020295949544,2002.9631047986707,626.4783972484782,0,0
1782038.9155729276,495.01080988136874,2002.9129199913496,626.5163187337121,0,0
1783898.1474000257,495.52726316667383,2002.6950854890617,626.3705738289906,0,0
1785637.3931439347,496.0103869844263,2002.5674946532301,626.2579182928025,0,0
1787435.617428526,496.50989373014613,2002.6024049351863,626.1247153193823,0,0
1789205.9124444162,497.00164234567114,2002.5115889009367,626.0254301398483,0,0
1791274.6925344844,497.57630348180123,2002.315540486479,625.9986754126486,0,0
1793083.4176665545,498.07872712959846,2002.315540486479,625.9472278541281,0,0
1794822.8952749788,498.56191535416076,2002.1090686279438,625.8674409982492,0,0
1796466.897997742,499.0185827771506,2002.0281232500904,625.7999427745349,0,0
1798413.4763475813,499.5592989854392,2002.0455572065605,625.6458947909331,0,0
1800322.2414771786,500.0895115214385,2001.8454591661955,625.5747352459116,0,0
1801810.230489334,500.5028418025928,2001.862486336731,625.5353344286422,0,0
1803715.1368539569,501.03198245943247,2001.7311383204055,625.3941147306957,0,0
1805415.1917757753,501.50421993771533,2001.5484079978444,625.2740734301851,0,0
1807271.551133887,502.0198753149686,2001.527874715847,625.41675264079,0,0
1809019.35387531,502.505376076475,2001.598078667592,625.3293861671449,0,0
1810935.5399535678,503.03764998710216,2001.265475036171,625.1643801373268,0,0
1812617.0150810548,503.5047264114041,2001.2208644213827,625.0989227269397,0,0
1814555.623282299,504.0432286895275,2001.0279303226546,624.9263662404262,2,2
1816374.544053863,504.5484844594064,2000.9249804509245,625.2351805181468,3,1
1818004.2746037971,505.00118738994365,2001.359579854136,625.6782323461341,0,4
1819838.0901002407,505.51058058340016,2002.363307562585,626.4600868433394,0,1
1821734.5308120477,506.0373696700132,2002.545677227523,626.9226625288658,0,0
1823455.8695718187,506.5155193255052,2002.5581522132036,626.8718960046677,0,0
1825342.1021557075,507.03947282102985,2002.319815766034,626.7833366156952,0,0
1827059.3399440742,507.51648331779836,2002.3488839842992,626.7453017050929,0,0
1828876.626789231,508.02128521923083,2002.2914467273165,626.6855973365207,0,0
1830636.3716556898,508.5101032376916,2002.275800123396,626.5837159778692,0,0
1832400.8392759622,509.00023313221175,2002.2675824055264,626.5703675385713,0,0
1834603.7803589515,509.61216121081986,2002.185496915673,626.4523016152564,0,0
1836006.3317773852,510.00175882705145,2002.2474315738918,626.4036828289329,0,0
1837860.7205229187,510.5168668119219,2002.2276131444635,626.359553510621,0,0
1839708.7229893138,511.03020083036495,2002.06415157048,626.2142235453773,0,0
1841528.7924780147,511.5357756883374,2001.9765667392944,626.2148818518356,0,0
1843288.5174887865,512.0245881913296,2002.2179476117508,626.1257607106351,0,0
1845037.3274175269,512.5103687270908,2002.1591245015975,626.0415468091331,0,0
1846900.4925566071,513.0279145990576,2002.0426318477525,626.0609746055767,0,0
1848659.0055671034,513.5163904353064,2001.9331255068648,625.8882618766014,0,0
1850418.092462111,514.0050256839197,2001.7036735085503,625.8177177206267,0,0
1852281.3128940398,514.5225869150111,2001.8032119415548,625.7446670204139,0,0
1854218.0692178211,515.060574782728,2001.8820064385143,625.7088024337172,0,0
1855837.6836058262,515.5104676682851,2001.902577020396,625.679678522959,0,0
1857622.9529174648,516.0063758104069,2001.8985613164211,625.6076574583328,0,0
1859450.6955204026,516.5140820890007,2002.0196158394522,625.5416615393015,0,0
1861371.8456411806,517.047734900328,2001.8540477908036,625.6178773803448,0,0
1863048.6901518,517.5135250421666,2002.1568182056683,625.6210403650852,0,0
1864800.2869346354,518.0000797040653,2002.1217974472795,625.5603087870504,0,0
1866737.6077528577,518.5382243757938,2002.0002803111809,625.3908159213771,1,1
1868477.9027289327,519.0216396469258,2002.0342830343873,625.6288599684076,0,0
1870361.01792423,519.5447272011751,2002.0874625356432,625.5356105596111,0,0
1872107.2511555825,520.0297919876618,2002.1200293746251,625.5095097553358,0,0
1873889.7420934523,520.5249283592923,2001.969666944446,625.473774117953,0,0
1875702.3275565216,521.028424321256,2001.7399058356843,625.3954854376439,0,0
1877634.0513531459,521.5650142647628,2001.7793173191992,625.2976023740201,0,0
1879231.4908984029,522.0087474717785,2001.4227893778836,625.1951089632577,0,0
1881008.9038189256,522.5024732830349,2001.3623331667955,625.2032372163928,0,0
1882997.051032635,523.0547363979541,2001.1755984311744,625.1418145057421,0,0
1884673.0388936861,523.5202885815795,2001.255114948997,625.0290813277862,0,0
1886468.2507694385,524.0189585470663,2001.3298072944367,624.9553840072235,0,0
1888200.8709063323,524.5002419184257,2001.104390954276,624.9652331031965,0,0
1890121.4893942308,525.033747053953,2001.2413683688058,624.9243863961433,0,0
1891800.0697553712,525.500019376492,2001.3545167185741,624.8699929166738,0,0
1893831.5896538,526.0643304593889,2001.4138074580665,624.8177690701315,0,2
1895451.944311946,526.5144289755406,2001.425788531141,625.1301917036192,4,1
1897244.6412454306,527.012400345953,2001.8691435599337,625.4171336216262,0,0
1899163.069358676,527.5452970440766,2002.0148215446002,625.3357019271548,0,1
1900875.6819264228,528.0210227573397,2002.0516878898347,625.4969039558779,0,0
1902605.3962456125,528.5014989571146,2002.0744868719696,625.4435636142109,0,0
1904674.2803604917,529.0761889890255,2002.005037654007,625.4369048480864,0,0
1906435.317235036,529.5653658986212,2002.0325493786675,625.4158189997262,0,0
1908071.599656258,530.019888793405,2001.8737496188412,625.2867303041243,0,0
1909970.327276839,530.5473131324553,2001.6868805780039,625.2200932905255,0,0
1911614.5857067013,531.0040515851948,2001.442110763739,625.1116253372104,0,0
1913417.551132508,531.5048753145855,2001.1374120682033,624.9946122661348,0,0
1915202.465350499,532.0006848195831,2001.02079628424,624.9894107322211,0,0
1917159.5757752487,532.5443266042357,2001.0625029464816,624.9039242458073,0,0
1918932.259989621,533.0367388860058,2001.057413677759,624.8482830306612,0,0
1920745.6310127322,533.5404530590922,2000.9312449176646,624.7559834641552,3,0
1922444.550480734,534.0123751335373,2000.9084235283779,625.0055163929677,0,1
1924265.6087436024,534.5182246510007,2001.383736262939,626.0517710448484,0,0
1926073.677287387,535.0204659131631,2003.3906477560965,627.314260307663,0,0
1927822.6367444142,535.5062879845595,2003.2607165900033,627.2206490851974,0,0
1929672.2237724592,536.0200621590164,2003.3072868868294,627.1738061191979,0,0
1931407.6711071692,536.5021308631026,2003.324517673579,627.1088797293048,0,0
1933256.8053180273,537.0157792550076,2003.3004331212064,627.1060970915252,0,2
1935048.4313771138,537.5134531603094,2003.5899034317224,627.1804246398386,0,1
1936822.1279495112,538.006146652642,2003.5055813227802,627.1593802691442,0,1
1938613.3474514382,538.5037076253994,2003.9696166806775,627.9715562906165,0,0
1940437.0640460025,539.0102955683341,2004.5001090028568,627.9593090016876,0,0
1942376.1321082003,539.5489255856112,2004.4966886701952,627.9182340401287,0,0
1944266.6798700439,540.0740777416788,2004.48397322123,627.817473955892,0,0
1945896.6578065967,540.5268493907213,2004.4482077227144,627.7320324956015,1,0
1947840.493039901,541.0668036221947,2004.2268367562751,627.6768599339158,0,0
1949450.9685530139,541.5141579313928,2004.1158956259883,627.6078368216735,0,0
1951246.847227692,542.0130131188033,2003.9232644067904,627.5079982113756,0,0
1953027.4385308912,542.5076218141364,2003.8731177937354,627.8031616377672,0,1
1954846.8323996658,543.0130089999071,2003.9917077935881,627.7732531269882,0,0
1956675.856085133,543.5210711347592,2003.7803265729535,627.6402820523344,0,0
1958749.0884113293,544.096969003147,2003.7250256487566,627.5615287430653,0,0
1960489.880668655,544.5805224079597,2003.6325697368743,627.4833490842018,0,0
1962046.6916952843,545.0129699153567,2003.8646695065859,627.4359534791179,0,0
1963855.7179243166,545.515477201199,2003.9528558763382,627.3447651067752,0,0
1965611.8001543176,546.0032778206438,2003.6937616473747,627.2379555988432,0,1
1967447.0587568558,546.5130718769044,2003.6955005214477,627.3918264805764,0,0
1969258.8541299494,547.0163483694304,2003.7999307298962,627.2954862965471,0,0
1971008.265802522,547.5022960562561,2003.5921913175953,627.1379934146373,0,0
1972863.5554532039,548.0176542925566,2003.3819764967473,627.0415244880737,0,0
1974626.4299926916,548.5073416646366,2003.3505266262273,626.9764268242867,0,0
1976423.99733591,549.0066659266417,2003.250061420316,626.9451183965076,0,0
1978349.073286037,549.5414092461214,2003.0542257603133,626.8114739416706,0,0
1980054.8593439998,550.0152387066667,2002.8662245607923,626.7527454637105,0,0
